tourney_id,tourney_name,surface,tourney_date,tourney_spectators,tourney_revenue
2018-0363,knoxville ch,Hard,2018-11-05,1647.0,351320.53
2018-0398,cherbourg ch,Hard,2018-02-12,3573.0,639193.86
2018-0444,bratislava ch,Hard,2018-11-05,3227.0,694833.14
2018-0447,samarkand ch,Clay,2018-05-14,2547.0,492657.27
2018-0448,szczecin ch,Clay,2018-09-10,2739.0,562698.34
2018-0460,heilbronn ch,Clay,2018-05-14,3316.0,815629.14
2018-0467,aptos ch,Hard,2018-08-06,2627.0,448789.23
2018-0526,braunschweig ch,Clay,2018-07-09,3032.0,641396.48
2018-0544,montevideo ch,Clay,2018-11-05,2578.0,390096.62
2018-0558,prostejov ch,Clay,2018-06-04,3873.0,767679.13
2018-0586,lexington ch,Hard,2018-07-30,3031.0,533157.7
2018-0600,prague ch,Clay,2018-07-23,3274.0,647191.3
2018-0603,fergana ch,Hard,2018-06-18,2556.0,521635.61
2018-0637,champaign ch,Hard,2018-11-12,2782.0,653748.79
2018-0670,binghamton ch,Hard,2018-07-23,3520.0,625612.0
2018-0686,scheveningen ch,Clay,2018-07-16,3176.0,655384.16
2018-0692,tallahassee ch,Clay,2018-04-23,2843.0,640157.96
2018-0695,dallas ch,Hard,2018-01-29,3704.0,922575.64
2018-0783,segovia ch,Hard,2018-07-30,3279.0,953199.61
2018-0784,sevilla ch,Hard,2018-09-03,2480.0,430369.55
2018-0786,poznan ch,Clay,2018-06-04,2679.0,557186.73
2018-0854,bergamo ch,Hard,2018-02-19,2954.0,661344.44
2018-0877,granby ch,Hard,2018-07-23,3581.0,736887.5
2018-1539,leon ch,Hard,2018-04-23,2702.0,609186.1
2018-1541,tunis ch,Clay,2018-04-16,3375.0,668227.82
2018-1607,banja luka ch,Clay,2018-09-10,3003.0,527587.33
2018-1741,busan ch,Hard,2018-05-14,3709.0,885309.27
2018-1743,recanati ch,Hard,2018-07-02,4347.0,810781.76
2018-1763,genova ch,Clay,2018-09-03,4084.0,810632.6
2018-1768,tiburon ch,Hard,2018-09-24,2885.0,682506.77
2018-1796,st brieuc ch,Hard,2018-03-26,2690.0,526508.86
2018-1797,ostrava ch,Clay,2018-04-30,4327.0,758034.63
2018-2120,cordenons ch,Clay,2018-08-13,2969.0,725902.57
2018-2151,rome ch,Clay,2018-05-07,4009.0,769796.33
2018-2205,noumea ch,Hard,2018-01-01,3347.0,660316.08
2018-2273,orleans ch,Hard,2018-09-24,3323.0,598727.85
2018-2278,taipei ch,Hard,2018-04-09,2632.0,517255.13
2018-3351,stockton ch,Hard,2018-10-01,3658.0,796072.7
2018-3406,santiago ch,Clay,2018-03-05,4599.0,979657.49
2018-3463,milan ch,Clay,2018-06-25,2478.0,374359.81
2018-3473,como ch,Clay,2018-08-27,3993.0,720582.1
2018-3503,rennes ch,Hard,2018-01-22,3770.0,721942.21
2018-3618,astana ch,Hard,2018-07-16,3693.0,870398.95
2018-3627,l aquila ch,Clay,2018-06-18,2999.0,556178.37
2018-3824,bordeaux ch,Clay,2018-05-14,3682.0,662833.85
2018-3945,san benedetto del tronto ch,Clay,2018-07-16,3097.0,896992.06
2018-3967,karshi ch,Hard,2018-05-07,2851.0,644146.83
2018-4012,tashkent ch,Hard,2018-10-08,2841.0,481720.17
2018-5018,burnie ch,Hard,2018-01-29,3912.0,777097.15
2018-5047,bangkok ch,Hard,2018-01-01,3179.0,582564.1
2018-5049,caltanissetta ch,Clay,2018-06-11,2871.0,558657.8
2018-5067,savannah ch,Clay,2018-04-30,3932.0,654169.97
2018-5069,sarasota ch,Clay,2018-04-16,3068.0,536689.5
2018-6055,charlottesville ch,Hard,2018-10-29,3875.0,989470.19
2018-6156,marburg ch,Clay,2018-07-02,3511.0,577250.92
2018-6204,ortisei ch,Hard,2018-10-08,1952.0,438707.62
2018-6239,quimper ch,Hard,2018-01-29,3932.0,679288.95
2018-6244,le gosier ch,Hard,2018-03-26,3255.0,691418.14
2018-6284,guadalajara ch,Hard,2018-04-16,3072.0,578917.46
2018-6307,campinas ch,Clay,2018-10-01,4008.0,777568.98
2018-6313,shanghai ch,Hard,2018-09-10,3984.0,894477.73
2018-6486,irving ch,Hard,2018-03-12,3625.0,693204.66
2018-6490,kaohsiung ch,Hard,2018-09-17,2763.0,555932.88
2018-6572,anning ch,Clay,2018-04-23,3523.0,815484.64
2018-6579,lima ch,Clay,2018-10-22,3413.0,622968.32
2018-6590,sibiu ch,Clay,2018-09-17,2849.0,759475.32
2018-6626,yokohama ch,Hard,2018-02-26,3740.0,786550.84
2018-6724,mexico city ch,Clay,2018-04-09,2951.0,472763.79
2018-6757,blois ch,Clay,2018-06-18,2618.0,427393.34
2018-6787,portoroz ch,Hard,2018-08-06,2724.0,552344.34
2018-6795,liberec ch,Clay,2018-07-30,4407.0,956236.39
2018-6809,meerbusch ch,Clay,2018-08-13,2434.0,497114.09
2018-6857,mouilleron le captif ch,Hard,2018-11-05,2912.0,706275.56
2018-6865,traralgon ch,Hard,2018-10-22,3290.0,847702.49
2018-6911,andria ch,Hard,2018-11-19,3089.0,621014.17
2018-6963,cuernavaca ch,Hard,2018-02-19,2886.0,615293.26
2018-7004,shenzhen ch,Hard,2018-03-12,3949.0,670186.82
2018-7009,aix en provence ch,Clay,2018-05-07,4009.0,790340.11
2018-7011,gimcheon ch,Hard,2018-05-07,4185.0,677686.22
2018-7015,vicenza ch,Clay,2018-05-28,2981.0,655324.59
2018-7021,mestre ch,Clay,2018-05-21,2938.0,625103.02
2018-7027,nanchang ch,Clay,2018-04-16,3506.0,611771.25
2018-7083,istanbul ch,Hard,2018-09-10,4160.0,998452.61
2018-7085,biella ch,Clay,2018-09-17,3346.0,798369.28
2018-7100,pune ch,Hard,2018-11-19,2363.0,497526.27
2018-7201,santo domingo ch,Clay,2018-10-08,1818.0,365813.43
2018-7203,launceston ch,Hard,2018-02-05,3159.0,781848.04
2018-7235,drummondville ch,Hard,2018-03-12,2132.0,391797.6
2018-7288,seoul ch,Hard,2018-04-30,3434.0,799770.87
2018-7297,surbiton ch,Grass,2018-06-04,2926.0,599882.64
2018-7316,cary ch,Hard,2018-09-10,2616.0,416733.1
2018-7318,columbus ch,Hard,2018-09-17,3333.0,735943.12
2018-7339,fairfield ch,Hard,2018-10-08,3292.0,501643.82
2018-7341,brest ch,Hard,2018-10-22,4131.0,910152.87
2018-7343,ningbo ch,Hard,2018-10-15,2827.0,664106.26
2018-7345,las vegas ch,Hard,2018-10-22,3614.0,673633.53
2018-7351,monterrey ch,Hard,2018-10-01,2228.0,484119.31
2018-7391,guayaquil ch,Clay,2018-10-29,2579.0,510423.04
2018-7393,canberra ch,Hard,2018-01-08,2529.0,452562.59
2018-7395,buenos aires ch,Clay,2018-11-12,3289.0,642623.16
2018-7397,kobe ch,Hard,2018-11-12,3026.0,684721.53
2018-7490,gwangju ch,Hard,2018-08-13,3183.0,584569.14
2018-7494,barletta ch,Clay,2018-04-09,3207.0,556200.33
2018-7496,zhuhai ch,Hard,2018-03-05,3226.0,890652.8
2018-7536,lyon ch,Clay,2018-06-11,4239.0,763570.48
2018-7540,bastad ch,Clay,2018-07-09,3010.0,611651.26
2018-7542,winnipeg ch,Hard,2018-07-09,3249.0,630706.77
2018-7557,gatineau ch,Hard,2018-07-16,4238.0,799136.02
2018-7584,budapest ch,Hard,2018-02-05,2410.0,574480.29
2018-7586,canberra ch,Hard,2018-10-29,3647.0,902919.06
2018-7652,koblenz ch,Hard,2018-01-15,4129.0,835438.1
2018-7697,san francisco ch,Hard,2018-02-05,4092.0,887220.9
2018-7705,panama city ch,Clay,2018-04-02,2722.0,520955.72
2018-7707,francavilla al mare ch,Clay,2018-04-23,3895.0,941709.63
2018-7736,shymkent ch,Clay,2018-06-04,3772.0,661175.99
2018-7740,nottingham ch,Grass,2018-06-11,2780.0,608989.08
2018-7742,lisbon ch,Clay,2018-05-14,2385.0,507962.15
2018-7746,jinan ch,Hard,2018-08-06,4298.0,746345.22
2018-7772,chengdu ch,Hard,2018-07-30,3603.0,564795.68
2018-7774,vancouver ch,Hard,2018-08-13,3260.0,624873.59
2018-7783,zhangjiagang ch,Hard,2018-09-03,3025.0,619390.86
2018-7791,almaty ch,Clay,2018-06-11,3755.0,660901.03
2018-7793,ismaning ch,Hard,2018-10-15,4003.0,854091.24
2018-7797,shenzhen ch,Hard,2018-10-29,1810.0,354142.34
2018-7808,bengaluru ch,Hard,2018-11-12,3867.0,773728.58
2018-7841,playford ch,Hard,2018-01-01,4377.0,844209.45
2018-7845,newport beach ch,Hard,2018-01-22,2803.0,636381.57
2018-7849,chennai ch,Hard,2018-02-12,2715.0,561141.36
2018-7851,indian wells ch,Hard,2018-02-26,3138.0,744817.27
2018-7853,punta del este ch,Clay,2018-02-26,3233.0,569976.15
2018-7874,lille ch,Hard,2018-03-19,3063.0,616117.83
2018-7876,qujing ch,Hard,2018-03-19,4177.0,759510.9
2018-7878,marbella ch,Clay,2018-03-26,3363.0,600887.13
2018-7880,bangkok ch,Hard,2018-01-08,2931.0,553141.92
2018-7909,alicante ch,Clay,2018-04-02,2510.0,489941.2
2018-7911,puerto vallarta ch,Hard,2018-04-30,2235.0,397363.34
2018-7913,braga ch,Clay,2018-05-07,2726.0,580355.5
2018-7916,glasgow ch,Hard,2018-04-30,3053.0,601598.74
2018-7918,loughborough ch,Hard,2018-05-21,3372.0,653469.74
2018-7920,padova ch,Clay,2018-07-23,2646.0,633112.55
2018-7922,sopot ch,Clay,2018-07-30,3532.0,830213.33
2018-7971,pullach ch,Clay,2018-08-06,4207.0,818203.9
2018-7973,mallorca ch,Hard,2018-08-27,3796.0,690895.43
2018-9001,perugia ch,Clay,2018-07-09,3069.0,579631.08
2018-9003,poprad tatry ch,Clay,2018-06-18,2821.0,494677.53
2018-9005,ilkley ch,Grass,2018-06-18,3777.0,593799.62
2018-9118,chicago ch,Hard,2018-09-03,5015.0,948095.62
2018-9120,cassis ch,Hard,2018-09-03,3899.0,829404.65
2018-9124,florence ch,Clay,2018-10-01,2680.0,484929.83
2018-9126,almaty ch,Hard,2018-10-01,4188.0,725393.95
2018-9128,calgary ch,Hard,2018-10-15,2919.0,606966.49
2018-9130,liuzhou ch,Hard,2018-10-22,2387.0,383275.34
2018-9132,barcelona ch,Clay,2018-10-08,3437.0,842537.58
2018-9134,houston ch,Hard,2018-11-12,2594.0,475459.35
2020-1049,auckland,Hard,2020-01-06,3594.0,538590.38
2020-0800,brisbane,Hard,2020-01-06,3592.0,616014.13
2020-1063,shenzhen,Hard,2020-01-06,2623.0,594367.83
2020-1050,hobart,Hard,2020-01-13,3779.0,786376.41
2020-1096,hua hin,Hard,2020-02-10,2245.0,432656.08
2020-1086,st  petersburg,Hard,2020-02-10,2596.0,398757.95
2020-0718,dubai,Hard,2020-02-17,3513.0,687951.68
2020-1003,doha,Hard,2020-02-24,7051.0,1141012.26
2020-2011,lyon,Hard,2020-03-02,3487.0,452459.95
2020-1039,monterrey,Hard,2020-03-02,3991.0,801363.04
2020-0466,palermo,Clay,2020-08-03,3773.0,763291.37
2020-2022,lexington,Hard,2020-08-10,3447.0,673026.8
2020-1082,prague,Clay,2020-08-10,3342.0,706318.29
2020-2020,istanbul,Clay,2020-09-07,3698.0,778953.31
2020-0406,strasbourg,Clay,2020-09-21,3057.0,649668.06
2020-2025,ostrava,Hard,2020-10-19,3190.0,712074.54
2020-0528,linz,Hard,2020-11-09,3582.0,912620.51
2020-W-FC-2020-G1-AM-A-M-COL-VEN-01,fed cup g1 rr  col vs ven,Clay,2020-02-05,228.0,46823.99
2020-W-FC-2020-G1-AM-A-M-PAR-COL-01,fed cup g1 rr  par vs col,Clay,2020-02-07,228.0,45781.73
2020-W-FC-2020-G1-AM-A-M-PAR-VEN-01,fed cup g1 rr  par vs ven,Clay,2020-02-06,203.0,40855.18
2020-W-FC-2020-G1-AM-B-M-ARG-CHI-01,fed cup g1 rr  arg vs chi,Clay,2020-02-06,210.0,41410.28
2020-W-FC-2020-G1-AM-B-M-ARG-MEX-01,fed cup g1 rr  arg vs mex,Clay,2020-02-05,193.0,38996.94
2020-W-FC-2020-G1-AM-B-M-ARG-PER-01,fed cup g1 rr  arg vs per,Clay,2020-02-07,176.0,33571.76
2020-W-FC-2020-G1-AM-B-M-CHI-MEX-01,fed cup g1 rr  chi vs mex,Clay,2020-02-07,253.0,49213.48
2020-W-FC-2020-G1-AM-B-M-CHI-PER-01,fed cup g1 rr  chi vs per,Clay,2020-02-05,209.0,41459.04
2020-W-FC-2020-G1-AM-B-M-MEX-PER-01,fed cup g1 rr  mex vs per,Clay,2020-02-06,130.0,25184.29
2020-W-FC-2020-G1-AM-PPO-ARG-COL-01,fed cup g1 ppo  arg vs col,Clay,2020-02-08,204.0,41658.99
2020-W-FC-2020-G1-AM-PPO-PAR-MEX-01,fed cup g1 ppo  par vs mex,Clay,2020-02-08,164.0,31967.58
2020-W-FC-2020-G1-AM-REL-VEN-CHI-01,fed cup g1 rel  ven vs chi,Clay,2020-02-08,195.0,38216.27
2020-W-FC-2020-G1-AO-A-M-CHN-INA-01,fed cup g1 rr  chn vs ina,Hard,2020-03-04,157.0,32469.23
2020-W-FC-2020-G1-AO-A-M-CHN-IND-01,fed cup g1 rr  chn vs ind,Hard,2020-03-03,184.0,36999.58
2020-W-FC-2020-G1-AO-A-M-CHN-KOR-01,fed cup g1 rr  chn vs kor,Hard,2020-03-07,197.0,38286.67
2020-W-FC-2020-G1-AO-A-M-CHN-TPE-01,fed cup g1 rr  chn vs tpe,Hard,2020-03-05,157.0,30865.06
2020-W-FC-2020-G1-AO-A-M-CHN-UZB-01,fed cup g1 rr  chn vs uzb,Hard,2020-03-06,206.0,42220.67
2020-W-FC-2020-G1-AO-A-M-INA-KOR-01,fed cup g1 rr  ina vs kor,Hard,2020-03-06,242.0,47800.66
2020-W-FC-2020-G1-AO-A-M-INA-UZB-01,fed cup g1 rr  ina vs uzb,Hard,2020-03-05,234.0,48700.33
2020-W-FC-2020-G1-AO-A-M-IND-INA-01,fed cup g1 rr  ind vs ina,Hard,2020-03-07,165.0,32904.79
2020-W-FC-2020-G1-AO-A-M-IND-KOR-01,fed cup g1 rr  ind vs kor,Hard,2020-03-05,278.0,56308.88
2020-W-FC-2020-G1-AO-A-M-IND-UZB-01,fed cup g1 rr  ind vs uzb,Hard,2020-03-04,261.0,53564.64
2020-W-FC-2020-G1-AO-A-M-KOR-UZB-01,fed cup g1 rr  kor vs uzb,Hard,2020-03-03,159.0,31670.76
2020-W-FC-2020-G1-AO-A-M-TPE-INA-01,fed cup g1 rr  tpe vs ina,Hard,2020-03-03,183.0,37510.44
2020-W-FC-2020-G1-AO-A-M-TPE-IND-01,fed cup g1 rr  tpe vs ind,Hard,2020-03-06,137.0,28106.25
2020-W-FC-2020-G1-AO-A-M-TPE-KOR-01,fed cup g1 rr  tpe vs kor,Hard,2020-03-04,267.0,53937.71
2020-W-FC-2020-G1-AO-A-M-TPE-UZB-01,fed cup g1 rr  tpe vs uzb,Hard,2020-03-07,245.0,50785.58
2020-W-FC-2020-G1-EPA-A-A-M-CRO-BUL-01,fed cup g1 rr  cro vs bul,Hard,2020-02-05,284.0,56193.96
2020-W-FC-2020-G1-EPA-A-A-M-UKR-BUL-01,fed cup g1 rr  ukr vs bul,Hard,2020-02-06,136.0,27141.41
2020-W-FC-2020-G1-EPA-A-A-M-UKR-CRO-01,fed cup g1 rr  ukr vs cro,Hard,2020-02-07,195.0,38599.89
2020-W-FC-2020-G1-EPA-A-B-M-AUT-GRE-01,fed cup g1 rr  aut vs gre,Hard,2020-02-06,148.0,28591.1
2020-W-FC-2020-G1-EPA-A-B-M-EST-AUT-01,fed cup g1 rr  est vs aut,Hard,2020-02-07,201.0,40046.52
2020-W-FC-2020-G1-EPA-A-B-M-EST-GRE-01,fed cup g1 rr  est vs gre,Hard,2020-02-05,232.0,41836.45
2020-W-FC-2020-G1-EPA-A-B-M-ITA-AUT-01,fed cup g1 rr  ita vs aut,Hard,2020-02-05,165.0,32441.37
2020-W-FC-2020-G1-EPA-A-B-M-ITA-EST-01,fed cup g1 rr  ita vs est,Hard,2020-02-06,224.0,46487.67
2020-W-FC-2020-G1-EPA-A-B-M-ITA-GRE-01,fed cup g1 rr  ita vs gre,Hard,2020-02-07,205.0,39465.73
2020-W-FC-2020-G1-EPA-A-PPO-CRO-ITA-01,fed cup g1 ppo  cro vs ita,Hard,2020-02-08,169.0,32398.73
2020-W-FC-2020-G1-EPA-A-PPO-UKR-EST-01,fed cup g1 ppo  ukr vs est,Hard,2020-02-08,226.0,43217.64
2020-W-FC-2020-G1-EPA-A-REL-BUL-GRE-01,fed cup g1 rel  bul vs gre,Hard,2020-02-08,246.0,48846.51
2020-W-FC-2020-G1-EPA-B-A-M-SRB-LUX-01,fed cup g1 rr  srb vs lux,Hard,2020-02-06,288.0,60800.26
2020-W-FC-2020-G1-EPA-B-A-M-SRB-SWE-01,fed cup g1 rr  srb vs swe,Hard,2020-02-07,262.0,50568.24
2020-W-FC-2020-G1-EPA-B-A-M-SWE-LUX-01,fed cup g1 rr  swe vs lux,Hard,2020-02-05,235.0,45562.64
2020-W-FC-2020-G1-EPA-B-B-M-POL-SLO-01,fed cup g1 rr  pol vs slo,Hard,2020-02-06,166.0,32709.81
2020-W-FC-2020-G1-EPA-B-B-M-POL-TUR-01,fed cup g1 rr  pol vs tur,Hard,2020-02-07,168.0,34413.48
2020-W-FC-2020-G1-EPA-B-B-M-TUR-SLO-01,fed cup g1 rr  tur vs slo,Hard,2020-02-05,130.0,26202.09
2020-W-FC-2020-G1-EPA-B-PPO-POL-SWE-01,fed cup g1 ppo  pol vs swe,Hard,2020-02-08,277.0,51979.76
2020-W-FC-2020-G1-EPA-B-PPO-SRB-SLO-01,fed cup g1 ppo  srb vs slo,Hard,2020-02-08,198.0,41549.8
2020-W-FC-2020-G1-EPA-B-REL-LUX-TUR-01,fed cup g1 rel  lux vs tur,Hard,2020-02-08,226.0,46287.37
2020-W-FC-2020-G2-AO-B-A-M-NZL-MGL-01,fed cup g2 rr  nzl vs mgl,Hard,2020-02-05,234.0,47783.51
2020-W-FC-2020-G2-AO-B-A-M-NZL-PAK-01,fed cup g2 rr  nzl vs pak,Hard,2020-02-06,208.0,41428.35
2020-W-FC-2020-G2-AO-B-A-M-PAK-MGL-01,fed cup g2 rr  pak vs mgl,Hard,2020-02-04,197.0,37118.03
2020-W-FC-2020-G2-AO-B-A-M-SGP-MGL-01,fed cup g2 rr  sgp vs mgl,Hard,2020-02-06,185.0,36858.59
2020-W-FC-2020-G2-AO-B-A-M-SGP-NZL-01,fed cup g2 rr  sgp vs nzl,Hard,2020-02-07,153.0,30112.95
2020-W-FC-2020-G2-AO-B-A-M-SGP-PAK-01,fed cup g2 rr  sgp vs pak,Hard,2020-02-05,223.0,43755.96
2020-W-FC-2020-G2-AO-B-B-M-PHI-GUM-01,fed cup g2 rr  phi vs gum,Hard,2020-02-04,173.0,32299.73
2020-W-FC-2020-G2-AO-B-B-M-PHI-TKM-01,fed cup g2 rr  phi vs tkm,Hard,2020-02-07,124.0,24316.25
2020-W-FC-2020-G2-AO-B-B-M-THA-GUM-01,fed cup g2 rr  tha vs gum,Hard,2020-02-07,230.0,44646.67
2020-W-FC-2020-G2-AO-B-B-M-THA-PHI-01,fed cup g2 rr  tha vs phi,Hard,2020-02-06,245.0,49772.7
2020-W-FC-2020-G2-AO-B-B-M-THA-TKM-01,fed cup g2 rr  tha vs tkm,Hard,2020-02-04,227.0,49888.04
2020-W-FC-2020-G2-AO-B-B-M-TKM-GUM-01,fed cup g2 rr  tkm vs gum,Hard,2020-02-05,194.0,38154.55
2020-W-FC-2020-G2-AO-B-PP3-4-THA-PAK-01,fed cup g2 pm  tha vs pak,Hard,2020-02-08,197.0,42858.26
2020-W-FC-2020-G2-AO-B-PP5-6-GUM-MGL-01,fed cup g2 pm  gum vs mgl,Hard,2020-02-08,282.0,62059.14
2020-W-FC-2020-G2-AO-B-PP7-8-SGP-TKM-01,fed cup g2 pm  sgp vs tkm,Hard,2020-02-08,188.0,37017.81
2020-W-FC-2020-G2-AO-B-PPO-NZL-PHI-01,fed cup g2 ppo  nzl vs phi,Hard,2020-02-08,245.0,49180.25
2020-W-FC-2020-G2-EPA-A-M-GEO-MDA-01,fed cup g2 rr  geo vs mda,Hard,2020-02-05,284.0,55315.22
2020-W-FC-2020-G2-EPA-A-M-ISR-GEO-01,fed cup g2 rr  isr vs geo,Hard,2020-02-04,198.0,38530.32
2020-W-FC-2020-G2-EPA-A-M-ISR-MDA-01,fed cup g2 rr  isr vs mda,Hard,2020-02-06,226.0,44851.79
2020-W-FC-2020-G2-EPA-A-M-ISR-TUN-01,fed cup g2 rr  isr vs tun,Hard,2020-02-05,189.0,38420.93
2020-W-FC-2020-G2-EPA-A-M-TUN-GEO-01,fed cup g2 rr  tun vs geo,Hard,2020-02-06,192.0,36942.16
2020-W-FC-2020-G2-EPA-A-M-TUN-MDA-01,fed cup g2 rr  tun vs mda,Hard,2020-02-04,141.0,27739.99
2020-W-FC-2020-G2-EPA-B-M-DEN-EGY-01,fed cup g2 rr  den vs egy,Hard,2020-02-06,175.0,36286.86
2020-W-FC-2020-G2-EPA-B-M-DEN-FIN-01,fed cup g2 rr  den vs fin,Hard,2020-02-04,220.0,43382.48
2020-W-FC-2020-G2-EPA-B-M-DEN-POR-01,fed cup g2 rr  den vs por,Hard,2020-02-05,183.0,36099.22
2020-W-FC-2020-G2-EPA-B-M-FIN-EGY-01,fed cup g2 rr  fin vs egy,Hard,2020-02-05,198.0,42421.47
2020-W-FC-2020-G2-EPA-B-M-POR-EGY-01,fed cup g2 rr  por vs egy,Hard,2020-02-04,183.0,37319.77
2020-W-FC-2020-G2-EPA-B-M-POR-FIN-01,fed cup g2 rr  por vs fin,Hard,2020-02-06,188.0,37307.15
2020-W-FC-2020-G2-EPA-PPO-DEN-TUN-01,fed cup g2 ppo  den vs tun,Hard,2020-02-07,208.0,41800.13
2020-W-FC-2020-G2-EPA-PPO-GEO-FIN-01,fed cup g2 ppo  geo vs fin,Hard,2020-02-07,276.0,60722.75
2020-W-FC-2020-G2-EPA-REL-EGY-MDA-01,fed cup g2 rel  egy vs mda,Hard,2020-02-07,106.0,21031.4
2020-W-FC-2020-G2-EPA-REL-ISR-POR-01,fed cup g2 rel  isr vs por,Hard,2020-02-07,186.0,37372.5
2020-W-FC-2020-QLS-M-BEL-KAZ-01,fed cup qls r1  bel vs kaz,Hard,2020-02-07,334.0,64313.69
2020-W-FC-2020-QLS-M-BLR-NED-01,fed cup qls r1  blr vs ned,Clay,2020-02-07,314.0,63536.7
2020-W-FC-2020-QLS-M-ESP-JPN-01,fed cup qls r1  esp vs jpn,Clay,2020-02-07,374.0,73668.43
2020-W-FC-2020-QLS-M-GBR-SVK-01,fed cup qls r1  gbr vs svk,Clay,2020-02-07,431.0,89064.97
2020-W-FC-2020-QLS-M-GER-BRA-01,fed cup qls r1  ger vs bra,Clay,2020-02-07,373.0,73397.86
2020-W-FC-2020-QLS-M-ROU-RUS-01,fed cup qls r1  rou vs rus,Hard,2020-02-07,415.0,89937.98
2020-W-FC-2020-QLS-M-SUI-CAN-01,fed cup qls r1  sui vs can,Hard,2020-02-07,441.0,99603.69
2020-W-FC-2020-QLS-M-USA-LAT-01,fed cup qls r1  usa vs lat,Hard,2020-02-07,334.0,61807.84
2018-1059,taipei,Hard,2018-11-12,3112.0,755529.9
2018-1072,limoges,Hard,2018-11-05,2145.0,367389.65
2018-1090,bol,Clay,2018-06-05,4231.0,787594.56
2018-1099,zhengzhou,Hard,2018-04-16,3707.0,748288.07
2018-1100,mumbai,Hard,2018-10-29,2944.0,458289.71
2018-1102,newport beach,Hard,2018-01-22,4182.0,831638.88
2018-1103,indian wells 125k,Hard,2018-02-26,2932.0,570404.14
2018-1104,anning,Clay,2018-04-30,3610.0,743766.39
2018-2000,chicago,Hard,2018-09-03,3437.0,807664.79
2018-2001,houston,Hard,2018-11-12,4420.0,958743.86
2018-W-WITF-ARG-01A-2018,villa dolores  15k,Clay,2018-04-16,2557.0,608047.59
2018-W-WITF-ARG-02A-2018,villa del dique  15k,Clay,2018-04-23,3342.0,525965.02
2018-W-WITF-ARG-03A-2018,buenos aires  15k,Clay,2018-09-17,3462.0,694457.29
2018-W-WITF-ARG-04A-2018,villa del dique  15k,Clay,2018-11-12,3327.0,572760.21
2018-W-WITF-AUS-01A-2018,playford  25k,Hard,2018-01-01,4120.0,812487.37
2018-W-WITF-AUS-02A-2018,burnie  60k,Hard,2018-01-29,3145.0,561741.68
2018-W-WITF-AUS-03A-2018,launceston  25k,Hard,2018-02-05,3559.0,616876.54
2018-W-WITF-AUS-04A-2018,perth  25k,Hard,2018-02-12,3259.0,611821.08
2018-W-WITF-AUS-05A-2018,perth  25k,Hard,2018-02-19,2993.0,610809.95
2018-W-WITF-AUS-06A-2018,canberra  60k,Clay,2018-03-19,3742.0,540531.02
2018-W-WITF-AUS-07A-2018,canberra  25k,Clay,2018-03-26,3050.0,680340.13
2018-W-WITF-AUS-08A-2018,mildura  25k,Grass,2018-03-05,2311.0,408507.58
2018-W-WITF-AUS-10A-2018,darwin  60k,Hard,2018-09-24,2382.0,491352.73
2018-W-WITF-AUS-11A-2018,brisbane  25k,Hard,2018-10-01,3630.0,764228.12
2018-W-WITF-AUS-12A-2018,toowoomba  25k,Hard,2018-10-08,2512.0,481157.1
2018-W-WITF-AUS-13A-2018,bendigo  60k,Hard,2018-10-22,4115.0,693640.7
2018-W-WITF-AUS-14A-2018,canberra  60k,Hard,2018-10-29,3626.0,648959.92
2018-W-WITF-AUT-01A-2018,vienna  15k,Clay,2018-07-16,3360.0,539935.1
2018-W-WITF-BEL-01A-2018,knokke  15k,Clay,2018-07-09,2552.0,496138.32
2018-W-WITF-BEL-02A-2018,brussels  15k,Clay,2018-07-16,3496.0,814843.07
2018-W-WITF-BEL-03A-2018,koksijde  25k,Clay,2018-08-06,2771.0,754108.55
2018-W-WITF-BEL-04A-2018,wanfercee baulet  15k,Clay,2018-08-20,3151.0,633979.39
2018-W-WITF-BIH-01A-2018,banja luka  15k,Clay,2018-06-04,2930.0,437470.06
2018-W-WITF-BLR-01A-2018,minsk  15k,Clay,2018-06-04,3104.0,500917.94
2018-W-WITF-BLR-02A-2018,minsk  15k,Clay,2018-06-11,2633.0,529168.8
2018-W-WITF-BLR-03A-2018,minsk  25k,Hard,2018-11-05,4217.0,730845.97
2018-W-WITF-BRA-01A-2018,curitiba  25k,Clay,2018-02-19,2819.0,548005.13
2018-W-WITF-BRA-02A-2018,sao paulo  25k,Clay,2018-02-26,3653.0,673274.43
2018-W-WITF-BRA-03A-2018,campinas  15k,Clay,2018-03-05,3673.0,864653.97
2018-W-WITF-BRA-04A-2018,sao jose dos campos  15k,Clay,2018-03-12,4138.0,713272.32
2018-W-WITF-BRN-01A-2018,manama  15k,Hard,2018-03-19,3534.0,665617.99
2018-W-WITF-BUL-01A-2018,sofia  25k,Clay,2018-09-03,2331.0,458740.18
2018-W-WITF-BUL-03A-2018,varna  15k,Clay,2018-09-10,1931.0,390638.65
2018-W-WITF-BUL-04A-2018,dobrich  25k,Clay,2018-09-17,2672.0,558552.35
2018-W-WITF-BUL-05A-2018,sozopol  15k,Hard,2018-10-01,3188.0,615236.54
2018-W-WITF-CAN-01A-2018,vancouver bc  100k,Hard,2018-08-13,2781.0,623723.84
2018-W-WITF-CAN-02A-2018,victoria bc  15k,Hard,2018-06-18,2916.0,556867.39
2018-W-WITF-CAN-03A-2018,winnipeg  25k,Hard,2018-07-09,3022.0,471025.87
2018-W-WITF-CAN-04A-2018,toronto  60k,Hard,2018-10-29,3523.0,812237.19
